SOURCE_OBJECT_KEY,SOURCE_SYSTEM,SUB_SOURCE_SYSTEM,SOURCE_OBJECT_TYPE,SOURCE_SYSTEM_TYPE,SOURCE_TABLE_DB,SOURCE_TABLE_SCHEMA,COLUMN_ALIAS,SOURCE_TABLE_NAME,SOURCE_TS_COLUMN_NAME,SOURCE_FILTER_CONDITION,SOURCE_DELETE_COLUMN,SOURCE_FILE_PATH,SOURCE_FILE_PATTERN,SOURCE_FILE_TYPE,SOURCE_FILE_FORMAT,SOURCE_FILE_HEADER_FLAG,FILE_FIELD_SEPARATOR,FILE_RECORD_SEPARATOR,FILE_QUOTE_CHARACTER,FILE_ESCAPE_CHARACTER,FILE_ATTRIBUTES_COUNT,DQ_CHECK_REQD,SOURCE_EXTRACT_TYPE,SOURCE_PRIMARY_COLUMNS,SOURCE_HASH_COLUMNS,SOURCE_HASH_EXCLUSION_COLUMNS,TARGET_CONTAINER_NAME,TARGET_PATH,TARGET_TABLE_NAME,IS_ACTIVE,IS_FILE_COMPRESSED,FILE_COMPRESS_FORMAT,SCD_LOAD_TYPE,SOURCE_TABLE_IS_PARTITIONED,SOURCE_TABLE_PARTITION_KEY,SOURCE_API_URL,HISTORY_LOAD_FROM_DATETIME,HISTORY_LOAD_TO_DATETIME,DELIVERY_MECHANISM,DELIVERY_FREQUENCY,OTHER_INFO_1,OTHER_INFO_1_DESCRIPTION,OTHER_INFO_2,OTHER_INFO_2_DESCRIPTION,OTHER_INFO_3,OTHER_INFO_3_DESCRIPTION,OTHER_INFO_4,OTHER_INFO_4_DESCRIPTION,TRIGGER_NAME,LOAD_DURATION_HRS,SLA_THRESHOLD,SCRIPT,DEPENDENT_SOURCE_OBJECT_KEYS,QUEUE_NAME,TARGET_SYSTEM,DAILYOVERLAP,WEEKLYOVERLAP,WEEKLYSYNCDAY,HANDLENULLSINWEEKLY,DIM_FULL_LOAD,NRT_TABLE_NAME,NRT_SCD_LOAD_TYPE
3001445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,mc_fund_transfer_summary,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_1,24,null,null,"1002243,1002128,1002119",null,DSU,null,null,null,null,null,null,null
1106002,TCN,null,FILE,FILE-SFTP,null,null,null,Agent_Productivity_Report,null,null,null,/TCNSFTP_HOME/IndusInd_Digital_Sumit/SGP-2000109-APR,Agent*.csv,FILE,.csv,null,null,null,null,null,null,0,TRANSACTIONAL,null,null,null,curated-layer,TCN,Agent_Productivity_Report,1,null,null,SCD-0,null,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1002192,FINACLE,null,TABLE,ORACLE,FININDDB,TBAADM,null,LAVS,RSP_DATE,null,null,null,null,null,null,null,null,null,null,null,null,0,ONE TIME LOAD,"BANK_ID,INT_SLAB_SRL_NUM,INT_SLAB_DR_CR_FLG,INT_TBL_VER_NUM,CRNCY_CODE,INT_TBL_CODE",null,null,curated-layer,FINACLE/TBAADM,LAVS,0,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
3001248,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,seg_all,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,"2001021,2001033,2001008,2001009,2001010,2001191,3001022",null,DSU,null,null,null,null,null,null,null
3001115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,rmmappingnew_tgt,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_1,24,null,null,2001021,null,DSU,null,null,null,null,null,null,null
1088009,SAOAO,AOAO,TABLE,ORACLE,IBLOAO,APPSADM,null,TBL_SA_TYPES_RESP_PAYU_HISTORY,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAOAO/APPSADM,TBL_SA_TYPES_RESP_PAYU_HISTORY,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
2001233,PROFIN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,null,null,null,datawarehouse-layer,LOANS/FACT_LOAN_DISBURSEMENT,FACT_LOAN_DISBURSEMENT,0,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_LOANS_DATAWAREHOUSE_HOURLY,24,null,null,"1002004, 1002119, 1002177, 1002189, 1002197, 1002208, 1002209",null,null,null,null,null,null,null,null,SCD-0
1027004,INDUSDIRECT,null,TABLE,SQLSERVER,INDUSDIRECT,DBO,null,SVC_STG_TXN_HISTORY,TRN_STATUS_DATETIME,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,REQUESTID,null,null,curated-layer,INDUSDIRECT/DBO,SVC_STG_TXN_HISTORY,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1027005,INDUSDIRECT,null,TABLE,SQLSERVER,INDUSDIRECT,DBO,null,TBL_MAP_CUSTOMER_TYPE,ADDDATE,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,SEQ_ID,null,null,curated-layer,INDUSDIRECT/DBO,TBL_MAP_CUSTOMER_TYPE,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1088010,SAOAO,AOAO,TABLE,ORACLE,IBLOAO,APPSADM,null,TBL_SA_TYPES_REQUEST_PAYU,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAOAO/APPSADM,TBL_SA_TYPES_REQUEST_PAYU,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1027006,INDUSDIRECT,null,TABLE,SQLSERVER,INDUSDIRECT,DBO,null,DOMESTIC_STG_TXN_HISTORY,TRN_STATUS_DATETIME,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,REQUESTID,null,null,curated-layer,INDUSDIRECT/DBO,DOMESTIC_STG_TXN_HISTORY,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1027007,INDUSDIRECT,null,TABLE,SQLSERVER,INDUSDIRECT,DBO,null,CUSTOMERMASTER,MODDATE,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,CUSTOMERID,null,null,curated-layer,INDUSDIRECT/DBO,CUSTOMERMASTER,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1027008,INDUSDIRECT,null,TABLE,SQLSERVER,INDUSDIRECT,DBO,null,USERMASTER,USRMODDT,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,INDUSDIRECT/DBO,USERMASTER,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1088014,SAOAO,AOAO,TABLE,ORACLE,IBLOAO,APPSADM,null,TBL_FD_TYPES_TALISMALOG_PHII,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAOAO/APPSADM,TBL_FD_TYPES_TALISMALOG_PHII,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111015,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_APP_ELIGIBILITY,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_APP_ELIGIBILITY,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111016,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_VW_CBL_IQ_DET,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_VW_CBL_IQ_DET,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1088001,SAOAO,AOAO,TABLE,ORACLE,IBLOAO,APPSADM,null,TBL_FD_TYPES_RESP_PAYU_PHII,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAOAO/APPSADM,TBL_FD_TYPES_RESP_PAYU_PHII,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1088004,SAOAO,AOAO,TABLE,ORACLE,IBLOAO,APPSADM,null,TBL_FD_TYPES_STEP3_PHII,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAOAO/APPSADM,TBL_FD_TYPES_STEP3_PHII,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111017,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_DE_REASON,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_DE_REASON,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111018,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_DE_MESSAGE,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_DE_MESSAGE,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111019,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_LEA_BROKER_M,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_LEA_BROKER_M,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111020,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_DE_CBREQUEST,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_DE_CBREQUEST,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1008029,PROLENDZ,null,TABLE,SQLSERVER,PROLENDZ,DBO,"TBT_PAYMENT_REQUEST_PAYIN_OUT.Deal_No,TBT_PAYMENT_REQUEST_PAYIN_OUT.Service_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Doc_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Part_PDC_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Due_Date_Shift_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Delinquency_Fund,TBT_PAYMENT_REQUEST_PAYIN_OUT.Delinquency_Fund_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Dealer_Subv_Amt,TBT_PAYMENT_REQUEST_PAYIN_OUT.Dealer_Subv_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Mfr_Subv_Amt,TBT_PAYMENT_REQUEST_PAYIN_OUT.Mfr_Subv_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Provision_Cost,TBT_PAYMENT_REQUEST_PAYIN_OUT.Dlr_Incentive_Amt,TBT_PAYMENT_REQUEST_PAYIN_OUT.Dlr_Incentive_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Dlr_Discount_Customer,TBT_PAYMENT_REQUEST_PAYIN_OUT.Gift_Amt,TBT_PAYMENT_REQUEST_PAYIN_OUT.Gift_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Mfr_Incentive,TBT_PAYMENT_REQUEST_PAYIN_OUT.Source_Channel_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSM_Incentive1,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSM_Name1,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSM_Incentive2,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSM_Name2,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSA_Incentive,TBT_PAYMENT_REQUEST_PAYIN_OUT.DSA_Name,TBT_PAYMENT_REQUEST_PAYIN_OUT.DMA_Incentive,TBT_PAYMENT_REQUEST_PAYIN_OUT.DMA_Name,TBT_PAYMENT_REQUEST_PAYIN_OUT.Branch,TBT_PAYMENT_REQUEST_PAYIN_OUT.Employee_No,TBT_PAYMENT_REQUEST_PAYIN_OUT.Employee_Name,TBT_PAYMENT_REQUEST_PAYIN_OUT.Reference_No,TBT_PAYMENT_REQUEST_PAYIN_OUT.Collection_Mode,TBT_PAYMENT_REQUEST_PAYIN_OUT.ECS_Verification_By,TBT_PAYMENT_REQUEST_PAYIN_OUT.ECS_Verification_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Sub_Dlr_Incentive_Amt,TBT_PAYMENT_REQUEST_PAYIN_OUT.Sub_Dlr_Incentive_Type,TBT_PAYMENT_REQUEST_PAYIN_OUT.Stamping_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.POSB_Charges_By,TBT_PAYMENT_REQUEST_PAYIN_OUT.POSB_Charges,TBT_PAYMENT_REQUEST_PAYIN_OUT.Pseudo_DSM_Incentive1,TBT_PAYMENT_REQUEST_PAYIN_OUT.Pseudo_DSM_Name1,TBT_PAYMENT_REQUEST_PAYIN_OUT.Pseudo_DSM_Incentive2,TBT_PAYMENT_REQUEST_PAYIN_OUT.Pseudo_DSM_Name2,TBT_PAYMENT_REQUEST_PAYIN_OUT.Expense_Recovery,TBT_PAYMENT_REQUEST.Maker_Date",TBT_PAYMENT_REQUEST_PAYIN_OUT,MAKER_DATE,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,PROLENDZ/DBO,TBT_PAYMENT_REQUEST_PAYIN_OUT,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,"TGR_PROLENDZ_RAW_DAILY,TGR_PROLENDZ_CURATED_DAILY",24,null, inner join DBO.TBT_PAYMENT_REQUEST on TBT_PAYMENT_REQUEST_PAYIN_OUT.Deal_No = TBT_PAYMENT_REQUEST.Deal_No,null,null,null,null,null,null,null,null,null,SCD-0
1014096,LENTRA,LENTRA_AHL,FILE,ADLS-FILE,null,null,null,sanctionConditions,null,null,null,INBOUND-AHL,sanctionConditions_*.json,null,.json,null,null,null,null,null,null,0,TRANSACTIONAL,NULL,null,null,curated-layer,LENTRA/LENTRA_AHL,sanctionConditions,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1014091,LENTRA,LENTRA_HLP_DE,FILE,ADLS-FILE,null,null,null,4320.contacts,null,null,null,INBOUND-HLP,4320.contacts_*.json,null,.json,null,null,null,null,null,null,0,TRANSACTIONAL,NULL,null,null,curated-layer,LENTRA/LENTRA_HLP_DE,contacts,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1002267,FINACLE,null,TABLE,ORACLE,FININDDB,TBAADM,null,SOL,LCHG_TIME,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,"BANK_ID,SOL_ID",null,null,curated-layer,FINACLE/TBAADM,SOL,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,1,INDICATES TABLE PRIORITY TO BE INGESTED ON DAILY BASIS,null,null,null,null,null,null,TGR_FINACLE_EOD_RAW_DAILY,24,null,null,null,Q.FINACLE.SOL,null,null,null,null,null,null,SERVICE_OUTLET_TABLE_NRT,SCD-2
1008030,PROLENDZ,null,TABLE,SQLSERVER,PROLENDZ,DBO,null,TBT_NPA_BANK_DAILY,PROCESS_DATE,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,PROLENDZ/DBO,TBT_NPA_BANK_DAILY,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,"TGR_PROLENDZ_RAW_DAILY,TGR_PROLENDZ_CURATED_DAILY",24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1111021,NUCLEUS,null,TABLE,null,DATALAKE,NUCLEUS,null,LOS_LEA_PROJECT_M,null,null,null,null,null,null,null,null,null,null,null,null,null,1,ONE TIME LOAD,null,null,null,curated-layer,NUCLEUS,LOS_LEA_PROJECT_M,0,null,null,SCD-0,1,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1008031,PROLENDZ,null,TABLE,SQLSERVER,PROLENDZ,DBO,null,TBT_PDC_RETURNS,MAKER_DATE,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,PROLENDZ/DBO,TBT_PDC_RETURNS,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,"TGR_PROLENDZ_RAW_DAILY,TGR_PROLENDZ_CURATED_DAILY",24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1014003,LENTRA,HLP-MIS,FILE,FILE-SFTP,null,null,null,Query_MIS_Reports,null,null,null,/iblsftp/IBLHLPMIS/Report/IN/Query,Query_MIS_Reports_*.csv.gpg,0,csv.gpg,null,null,null,null,null,null,1,FULL_LOAD,NULL,null,null,curated-layer,LENTRA/Query_MIS_Reports,QUERY_MIS_REPORTS,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1002271,FINACLE,null,TABLE,ORACLE,FININDDB,TBAADM,null,SST,RSP_DATE,null,null,null,null,null,null,null,null,null,null,null,null,0,ONE TIME LOAD,"BANK_ID,SOL_ID,SET_ID",null,null,curated-layer,FINACLE/TBAADM,SST,0,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1008032,PROLENDZ,null,TABLE,SQLSERVER,PROLENDZ,DBO,null,TBA_DEVICE_ALLOCATION,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,PROLENDZ/DBO,TBA_DEVICE_ALLOCATION,1,null,null,SCD-0A,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,"TGR_PROLENDZ_RAW_DAILY,TGR_PROLENDZ_CURATED_DAILY",24,null,null,null,null,null,null,null,null,null,null,null,SCD-0A
1014077,LENTRA,LENTRA_HLP,FILE,ADLS-FILE,null,null,null,legalVerification,updatedDate,null,null,INBOUND-HLP,legalVerification_*.json,null,.json,null,null,null,null,null,null,0,TRANSACTIONAL,NULL,null,null,curated-layer,LENTRA/LENTRA_HLP,legalVerification,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1014078,LENTRA,LENTRA_HLP,FILE,ADLS-FILE,null,null,null,deviationMatrix,ts_ms,null,null,INBOUND-HLP,deviationMatrix_*.json,null,.json,null,null,null,null,null,null,0,TRANSACTIONAL,NULL,null,null,curated-layer,LENTRA/LENTRA_HLP,deviationMatrix,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1024001,NACH,NACH_PROD1,TABLE,ORACLE,NACHOLDB,NACHADM,null,BCH,PRTN_DATE,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,"MBRSEQNO,INTFID,OUID,PRTN_GRP",null,null,curated-layer,NACH/NACHADM,order_layer_BCH,0,0,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_1,24,null,null,null,NULL,null,null,null,null,null,null,null,SCD-2
1002271,FINACLE,null,TABLE,ORACLE,FININDDB,TBAADM,null,SST,LCHG_TIME,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,"BANK_ID,SOL_ID,SET_ID",null,null,curated-layer,FINACLE/TBAADM,SST,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,2,INDICATES TABLE PRIORITY TO BE INGESTED ON DAILY BASIS,null,null,null,null,null,null,TGR_FINACLE_EOD_RAW_DAILY,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
2001180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,TRANSACTION_REFERENCE_NUMBER,null,null,datawarehouse-layer,REMITTANCES/DIM_SPEED_REMITTANCE_BENEFICIARY,DIM_SPEED_REMITTANCE_BENEFICIARY,0,null,null,SCD-2,0,null,FL,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_REMITTANCES_DATAWAREHOUSE_HOURLY,24,null,null,1038041,null,null,null,null,null,null,null,null,SCD-2
3001002,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,ANR_HIST,1,null,null,SCD-1,0,null,null,null,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,TGR_DATAMART_MONTHLY,720,null,null,"2001011,2001012,2001013,2001127,2001128,2001129",null,DSU,null,null,null,null,null,null,SCD-1
2001180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,TRANSACTION_REFERENCE_NUMBER,null,null,datawarehouse-layer,REMITTANCES/DIM_SPEED_REMITTANCE_BENEFICIARY,DIM_SPEED_REMITTANCE_BENEFICIARY,1,null,null,SCD-0,0,null,FL,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_REMITTANCES_DATAWAREHOUSE_HOURLY,24,null,null,1038041,null,null,null,null,null,null,null,null,SCD-0
2001436,null,null,null,null,null,null,null,INTEREST_RATE_STREAM2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,null,null,null,datawarehouse-layer,ACCOUNT_FACT/LIABILITIES/INTEREST_RATE_STREAM2,INTEREST_RATE_STREAM2,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,P,This column is used for filtering specific source_object_keys based on pipeline architecture,"'0396','0110','0008','0192','0829','0134','0771','0012','0587','0194','0389','1410','0078','0231','0810','0619','0605','0674','1682','1439','0542','1418','0292','1844','1687','0668','0747','6082','0681','1553','1859','0332','1888','1426','0527','0671','0353','0590','0965','1080','1843','0594','1494','0743','6169','1900','1802','1651','0967','6199','2064','1620','1602','1908','2049','1487','1381','6323','6097','1064','0764','1534','1582','6089','6186','1557','6016','6266','1385','6032','1511','1970','1913','2156','1795','1808','1955','1819','1894','2054','6295','1637','2048','6282','2150','1945','6056','6035','1349','1323','6119','2206','2218','1987','2104','0630','6285','2317','2275','6317','6127','6108','2365','2342','6114','0157','6408'",null,null,null,null,null,TGR_ACCOUNT_FACT_DATAWAREHOUSE_HOURLY,24,null,null,"1002340,1002119,2001029",null,null,null,null,null,null,null,null,SCD-0
3001428,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,jp_fd_intersect_cnvrsn_rev,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_5,24,null,null,"2001376,3001423,3001422,3001458",null,DSU,null,null,null,null,null,null,null
5989922,DSU_MANUAL_FILES,null,FILE,VOLUME,null,null,null,Affluent_Index_Market_Level,null,null,null,fileshare_in/affluent_index_market_level,Affluent_Index_Market_Level*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,DSU_MANUAL_FILES,Affluent_Index_Market_Level,0,0,null,SCD-0A,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,0,null,null,24,null,null,null,null,null,null,null,null,null,null,null,null
2001397,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datawarehouse-layer,THIRD_PARTY_PRODUCT/FACT_CREDIT_APPLICATION_INSURANCE_MIS,FACT_CREDIT_APPLICATION_INSURANCE_MIS,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_THIRD_PARTY_PRODUCT_DATAWAREHOUSE_HOURLY,24,null,null,1054003,null,null,null,null,null,null,null,null,SCD-0
3001417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,winback_st_nr,1,null,null,SCD-1,0,null,null,null,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_2,24,null,null,3001403,null,DSU,null,null,null,null,null,null,SCD-1
1007249,MANUAL_FILES,null,FILE,VOLUME,null,null,null,LD_DIRECTORS_INFO,null,null,null,fileshare_in/cic_directors_info,LD_*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,"Borrower_PAN,DirectorPromoter_DIN",null,null,curated-layer,MANUAL_FILES,LD_DIRECTORS_INFO,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,"Borrower_PAN,DirectorPromoter_DIN",COMPOSITE OR PRIMARY COLUMN NAMES OF TARGET TABLE,"Borrower_Name,Borrower_PAN,DirectorPromoter_Name,DirectorPromoter_DIN,DirectorPromoter_PAN,NCIF_ID",ALL COLUMN NAMES OF TARGET TABLE,"StringType,StringType,StringType,IntegerType,StringType,StringType",DATA TYPES OF COLUMN NAMES RESPECTIVELY,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0A
